ID_REF,G3.2_0ISO_1,G3.2_0ISO_2,G3.2_0ISO_3,G3.2_5ISO_1,G3.2_5ISO_2,G3.2_5ISO_3
3201_986,6.7505,6.7453,6.7652,6.8444,6.7691,6.8400
3202_1026,6.5073,6.4237,6.2762,6.6632,6.4912,6.5861
3203_206,9.4618,9.4870,9.4211,9.3763,9.3132,9.2707
3204_172,5.3229,5.6841,5.6643,5.5804,5.8162,5.7634
3205_381,7.4347,7.3356,7.4148,7.0861,7.3743,7.4250
3206_323,7.9470,7.5365,7.4047,7.6342,7.4874,7.5066
3207_155,8.9310,8.8193,8.7320,9.0402,8.9584,8.9712
3208_770,10.3394,10.2683,10.1357,10.3999,10.2526,10.3126
3209_275,10.4400,10.4423,10.3569,10.3152,10.2457,10.2251
320_621,4.2199,4.1384,4.2156,3.9738,4.2952,4.3096
3210_226,10.3540,10.4001,10.3177,10.3698,10.4373,10.4192
3211_224,10.6086,10.5908,10.5159,10.5429,10.4511,10.4614
3212_44,10.6113,10.6161,10.6913,10.6327,10.6868,10.6591
3213_1200,10.6014,10.6788,10.6948,10.6814,10.6945,10.6995
3214_148,9.9888,9.9197,9.7970,10.0210,9.8025,9.8405
3215_135,10.1826,10.1924,10.0889,10.1410,10.1129,10.0787
3216_336,10.6896,10.7023,10.6062,10.6955,10.6803,10.6125
3217_272,10.0957,10.0874,10.0286,10.1840,10.1587,10.1034
3218_293,10.5956,10.4630,10.3221,10.4734,10.4771,10.4978
3219_282,10.4788,10.3146,10.2032,10.3401,10.2497,10.2334
321_25,7.6287,7.5908,7.4984,5.8611,5.6591,5.5677
3220_217,10.5216,10.6270,10.4488,10.5363,10.5758,10.5163
3221_305,10.2840,10.1464,10.1655,10.3002,10.1872,10.1096
3222_181,10.6727,10.6923,10.7048,10.6773,10.6923,10.6637
3223_37,10.6574,10.6941,10.6926,10.6656,10.6916,10.7010
3224_101,9.7214,9.3385,9.4980,10.1067,9.9191,10.0097
3225_2,8.7861,8.8230,8.7933,9.1826,9.3229,9.3472
3226_212,9.6770,9.7257,9.7713,9.8360,10.1269,10.1400
3227_524,8.9015,8.8708,8.7562,9.1227,8.9555,9.0269
3228_144,9.5338,9.4999,9.4191,9.8581,9.5671,9.4911
3229_116,10.0180,9.9484,9.8358,10.0100,9.8661,9.8557
322_1357,4.5954,4.5857,4.3823,4.4621,4.4361,4.4456
3230_769,9.2238,9.2084,8.9343,9.3590,9.1507,9.1331
3231_149,10.1187,10.0867,9.8888,10.2089,10.0718,9.9686
3232_209,9.5881,9.7709,9.6613,9.5997,9.6665,9.6390
3233_377,9.0889,9.1486,8.9849,9.1612,8.9323,8.8235
3234_222,9.0837,9.6563,9.5160,9.1763,9.3996,9.3266
3235_157,4.9181,5.2451,5.0901,5.0145,5.0685,4.9421
3236_1247,4.6026,4.7175,4.6942,4.5963,4.3332,4.5477
3237_696,3.7526,3.9681,3.9956,3.6875,3.7657,3.8001
3238_1884,4.5547,4.5714,4.6666,4.6572,4.5524,4.5651
3239_1343,4.6529,4.5083,4.4633,4.6656,4.3442,4.3776
323_441,4.1949,4.2133,4.2330,4.1949,4.3285,4.2933
3240_1057,4.6776,4.3963,4.5328,4.6664,4.8357,4.4904
3241_172,4.2896,4.1603,4.2404,4.1414,4.0896,3.9373
3242_293,4.0104,3.7973,3.8594,3.9732,3.8896,3.7988
3243_192,4.0346,3.9714,4.0653,4.1962,3.9317,3.8788
3244_326,4.3051,3.8439,3.9450,4.3031,3.9836,3.9857
3245_751,5.0294,4.6374,4.7454,4.9682,4.7311,4.9392
3246_972,4.1536,4.1114,4.1807,4.2951,4.0465,4.0997
3247_417,4.3741,3.9575,4.0181,4.2638,3.9978,4.0343
3248_452,4.6486,4.9804,4.8146,4.6797,4.8428,4.7824
3249_260,7.4531,7.3315,7.3563,6.4869,6.6295,6.5936
324_799,4.6654,4.4355,4.5204,4.4366,4.5165,4.3713
3250_150,6.4950,7.2624,6.7327,5.9693,6.2551,6.3631
3251_2404,5.4032,5.3850,5.2698,5.4909,5.3675,5.2742
3252_989,10.6174,10.5003,10.3698,10.6751,10.6478,10.6778
3253_1911,9.9103,9.9736,9.8486,10.0360,10.0812,10.0640
3254_235,10.1856,10.0603,10.1320,9.9571,10.0323,10.0279
3255_167,10.3372,10.2417,10.2445,10.4683,10.2879,10.2469
3256_191,7.2777,7.2625,7.1048,7.5863,7.4937,7.5182
3257_87,7.1051,7.3152,7.2035,7.1144,7.0129,6.9801
3258_147,6.9559,6.9675,7.0099,6.9687,6.8097,6.7592
3259_571,7.5771,7.7306,7.6107,7.5333,7.4392,7.4247
325_1132,4.6498,4.4655,4.3451,4.9192,4.6322,4.6232
3260_617,7.4040,7.1507,7.2405,7.1982,7.2805,7.3375
3261_47,6.8414,6.7899,6.6660,6.9199,6.9035,6.8696
3262_48,9.0748,9.1278,9.1200,8.9691,9.2135,9.2204
3263_156,6.2518,6.3215,6.4104,6.2016,6.2497,6.2948
3264_1682,6.3493,6.2939,6.1539,6.3098,6.1384,6.1526
3265_429,6.8022,7.0331,7.0274,6.8262,6.7638,6.6419
3266_1464,6.7472,6.6799,6.5030,6.5897,6.4546,6.4665
3267_480,7.0091,7.1469,7.0361,7.1120,7.0918,6.9976
3268_157,7.4451,7.3695,7.4203,7.3170,7.2438,7.2657
3269_684,6.9249,7.1410,6.9862,6.7052,6.6346,6.6673
326_1811,4.9273,4.9774,4.7361,4.8903,4.8711,4.6886
3270_45,8.2653,8.1921,8.2162,8.1191,8.0891,8.0045
3271_326,8.4511,8.4269,8.4869,8.2652,8.0707,8.0176
3272_1980,6.8215,6.7074,6.6651,6.7102,6.7453,6.6211
3273_1150,9.3461,9.5793,9.5197,9.2568,9.4176,9.4173
3274_326,6.1681,6.2586,6.2113,6.6410,6.5060,6.6302
3275_41,5.7466,5.7126,5.5821,6.0339,5.9102,5.9720
3276_123,5.8463,6.1971,6.0944,6.3522,6.4921,6.5368
3277_526,7.6215,7.7969,7.6686,8.5358,8.3954,8.3655
3278_1113,7.2129,7.1966,7.1725,6.8860,6.6171,6.7937
3279_2423,5.3822,4.8339,5.1140,4.3808,4.7235,4.6825
327_864,6.5141,6.5897,6.5715,6.8140,6.7971,6.7487
3280_10,5.8817,4.8081,5.0493,4.5632,4.5471,4.5260
3281_455,6.3976,5.8010,6.0588,5.5349,5.5304,5.4704
3282_996,7.1459,7.0955,7.0351,6.7738,6.6529,6.6516
3283_42,5.0118,4.7982,4.9172,4.8558,4.8796,4.8547
3284_1015,4.1743,3.8721,4.1597,4.1718,4.0735,4.0326
3285_951,4.1469,4.2336,4.4021,3.8161,4.1791,4.2818
3286_743,5.3678,5.0443,5.1330,5.2044,5.1808,5.2528
3287_341,5.1846,5.1530,5.0279,4.9668,5.0798,5.0328
3288_475,6.6447,6.4537,6.4619,6.6125,6.4794,6.4714
3289_1041,6.1430,5.9096,5.9037,6.2414,6.0058,6.0795
328_922,8.4012,8.4645,8.5073,8.7108,8.6457,8.6696
3290_1247,5.1682,5.1926,5.0759,4.7873,4.9387,4.7134
3291_91,5.2667,5.1361,5.2216,5.3514,5.1883,5.3690
3292_573,4.2522,4.3349,4.4140,4.2799,4.4705,4.5667
3293_931,4.4302,4.3438,4.4546,4.3629,4.4564,4.5813
3294_1119,4.0970,4.5306,4.5281,4.2159,4.4322,4.2063
3295_25,6.6879,6.0535,5.8844,6.1004,5.8556,5.9652
3296_860,5.9211,5.5956,5.5114,5.3462,5.5219,5.6275
3297_696,7.7977,7.8836,7.8292,7.7126,7.7661,7.8514
3298_428,7.5531,7.6236,7.5013,7.2524,7.4497,7.3440
3299_493,7.9922,8.1003,8.0331,7.7932,8.0076,7.9074
329_398,5.4900,5.3515,5.5171,5.1456,5.4810,5.4219
32_225,6.3882,6.4631,6.5690,6.8420,6.9295,6.9161
3300_706,7.3855,7.4271,7.3104,7.4773,7.3189,7.3402
3301_212,8.2984,8.6545,8.5725,8.4091,8.3198,8.3192
3302_1041,8.4852,8.5146,8.3945,8.3192,8.2158,8.1679
3303_64,8.1809,8.3562,8.2366,8.2833,8.1538,8.1358
3304_821,4.6080,4.7053,4.6705,4.6524,4.7158,4.6451
3305_288,4.5760,4.5826,4.6715,4.8953,4.6458,4.6587
3306_125,4.9563,4.7516,4.6865,4.7106,4.7491,4.7881
3307_485,4.8237,5.0177,4.8996,4.6961,4.9784,4.8587
3308_662,5.3134,5.4106,5.2671,5.5014,5.7579,5.6937
3309_2486,6.0446,6.1458,6.0097,6.2499,6.3233,6.4513
330_152,4.2313,4.2242,4.1235,4.0838,4.2867,4.2928
3310_304,7.2092,7.9562,7.7807,7.4610,7.4455,7.3224
3311_1460,7.3254,7.4069,7.2555,7.1571,7.0371,7.0416
3312_533,7.7940,7.6493,7.6104,7.9723,7.7928,7.7608
3313_30,6.7306,6.6340,6.5738,6.7871,6.7394,6.7910
3314_410,7.2825,7.3507,7.1838,7.6309,7.5530,7.6319
3315_1660,6.5975,6.8902,6.9152,6.4412,6.8559,6.7764
3316_1408,5.8462,5.5340,5.5779,6.4835,6.3467,6.3908
3317_818,6.4108,6.4443,6.3077,6.7903,6.8791,6.8739
3318_402,8.4062,8.2886,8.1205,8.4721,8.4547,8.3687
3319_295,6.5116,6.4773,6.3755,6.5576,6.4570,6.4157
331_347,5.9671,5.9666,5.9157,5.8048,5.7468,5.6732
3320_1901,6.4752,6.3715,6.2560,6.3588,6.3411,6.4394
3321_8,8.7676,6.8297,6.8269,6.4878,6.5599,6.6693
3322_2182,8.0053,7.4798,7.4727,7.2336,7.3402,7.3781
3323_81,6.6364,6.0382,6.0794,6.0790,6.0461,6.0928
3324_813,5.6234,5.3488,5.3598,5.4082,5.1529,5.0128
3325_646,6.7903,6.8279,6.6894,6.9724,6.9062,6.9086
3326_575,6.8495,6.6056,6.7417,6.9904,6.9615,6.9707
3327_505,7.3270,7.5497,7.6092,8.1958,8.1945,8.1426
3328_1242,6.7805,6.7098,6.9176,7.3161,7.3829,7.4248
3329_1851,5.6290,5.5661,5.5108,5.7058,5.6184,5.6349
332_423,4.9105,5.0055,4.7601,4.9432,4.8242,4.7418
3330_2346,6.0233,6.3009,6.0498,6.0233,6.2622,6.1495
3331_2604,6.4831,6.4960,6.3948,7.3027,7.2264,7.1809
3332_560,6.3557,6.4285,6.3491,6.0253,6.1938,6.1194
3333_1161,6.6567,6.5942,6.4879,6.4413,6.3549,6.3507
3334_1401,4.7184,4.5921,4.5984,4.4159,4.5425,4.4022
3335_633,7.1999,7.2006,7.1345,6.9217,7.0368,7.0024
3336_405,6.7892,7.0270,6.9962,7.0589,6.8158,6.7845
3337_63,7.1979,7.5103,7.5543,7.2578,7.3685,7.3164
3338_1426,6.5041,6.6911,6.7084,5.9778,6.2508,6.1834
3339_226,7.2864,7.5045,7.4753,7.2056,7.3658,7.3405
333_454,4.8636,5.0365,5.0464,4.8388,4.9348,4.9493
3340_2395,6.6382,6.7959,6.8483,6.4692,6.4596,6.7012
3341_868,7.6578,7.4944,7.5124,6.8036,6.8435,6.7698
3342_1088,7.5782,7.5028,7.4939,6.6057,6.6943,6.6224
3343_1611,7.2947,7.0744,7.0926,6.5309,6.3714,6.3326
3344_1835,7.6893,7.5985,7.3923,6.7787,6.7541,6.6989
3345_1001,9.1696,9.0920,9.0946,8.8975,8.8159,8.7739
3346_112,6.9246,6.8380,6.9426,6.9577,6.9929,7.0181
3347_1047,4.9848,4.7680,4.6799,5.4132,5.2179,5.2898
3348_368,7.3072,5.7123,5.7084,6.2627,6.2762,6.3205
3349_929,7.4513,7.3203,7.3650,7.4036,7.4409,7.4089
334_1109,4.5775,4.4521,4.4816,4.2984,4.5248,4.5102
3350_339,6.2589,6.3895,6.1339,6.0691,6.0596,6.0966
3351_807,6.9680,7.0301,7.0828,6.7649,6.9383,7.0331
3352_164,5.6869,5.8157,5.6578,5.3270,5.4139,5.3305
3353_915,4.1443,4.1015,3.7613,4.0385,3.9464,4.1832
3354_325,3.9746,3.7320,3.9624,3.9976,3.9772,3.9377
3355_106,6.5490,6.2953,6.3033,6.4635,6.2900,6.3519
3358_85,3.7359,4.3758,4.2007,4.3364,4.3957,4.4033
3359_1272,5.0894,5.2938,5.0449,4.4353,4.4299,4.4384
335_2883,5.0111,4.8755,4.9896,4.9566,5.1113,5.2380
3360_45,5.2999,4.9437,4.8934,4.9948,5.0119,5.1069
3361_693,6.2482,6.5812,6.4508,6.4496,6.4845,6.3218
3362_1023,6.3509,6.4023,6.4448,6.1158,6.3016,6.1750
3363_558,4.4712,4.6256,4.5842,4.6064,4.5206,4.4825
3364_643,4.3629,4.6426,4.3662,4.3238,4.4846,4.3568
3365_1029,5.6755,5.7410,5.6382,5.5136,5.3945,5.3588
3366_629,7.9523,8.1017,7.9441,8.6599,8.7038,8.6971
3367_328,7.3399,7.0995,7.0811,7.7909,7.6144,7.6669
3368_571,6.9618,6.8240,6.7420,7.4541,7.3629,7.3166
3369_820,7.3029,7.3802,7.2690,7.8385,7.8429,7.8179
336_512,6.2194,6.1612,6.1151,6.1642,6.0615,6.0722
3370_807,7.1235,7.0692,7.0926,7.9452,7.8880,7.8282
3371_243,6.3726,6.4933,6.3865,6.7401,6.6912,6.7188
3372_963,10.1150,10.2661,10.1269,10.0643,10.0939,9.9636
3373_588,7.8073,7.8774,7.6882,8.1702,8.0986,8.1182
3374_859,8.1417,8.1246,8.1330,8.0981,8.0512,8.0301
3375_121,8.5838,8.4564,8.3909,8.1817,8.1925,8.1370
3376_1410,8.2659,8.2980,8.2242,8.1604,8.0726,8.1080
3377_449,6.4429,6.6820,6.4770,6.7405,6.8744,6.7756
3378_150,6.1702,6.1921,6.2233,6.5716,6.4696,6.5213
3379_10,6.9634,7.0103,7.0049,6.6434,6.6541,6.5334
337_327,5.6759,6.4003,5.9512,5.3843,5.3467,5.1308
3380_489,6.9947,7.1998,7.0221,6.9041,6.9130,6.9847
3381_821,5.2646,5.0721,5.1181,6.0530,6.0327,5.9702
3382_198,7.8268,7.2075,7.2449,7.6056,7.5335,7.5311
3383_534,6.8335,7.1668,7.0404,6.7799,6.7616,6.7397
3384_444,7.5139,7.3772,7.2950,7.5521,7.5131,7.6391
3385_846,7.1446,7.2111,7.0125,7.1723,7.1671,7.1385
3386_748,6.6220,6.7130,6.6184,6.1995,6.3123,6.1684
3387_543,5.6978,5.7549,5.6616,5.8945,5.7312,5.9200
3388_1528,4.6734,4.6208,4.5705,4.9009,4.7690,4.8455
3389_520,5.3662,5.0759,5.0450,5.3522,5.1133,4.9319
338_993,4.5141,4.3780,4.2844,4.4680,4.2797,4.3679
3390_597,5.0725,4.9944,4.7727,5.1523,4.9147,4.9702
3391_624,5.7535,5.4129,5.3045,5.6173,5.4959,5.3720
3392_39,5.2850,5.0924,5.0371,5.0619,5.2693,5.3397
3393_295,6.5935,6.7373,6.6235,6.3185,6.3432,6.2364
3394_4021,6.0258,6.1121,6.2074,5.9077,5.9039,5.8218
3395_195,4.3641,4.3717,4.5202,4.4166,4.7771,4.7349
3396_149,6.0976,6.1728,6.0841,6.2424,6.2180,6.2397
3397_977,5.4122,5.2360,5.2450,5.4713,5.1946,5.3284
3398_932,5.7032,5.7273,5.6996,5.3486,5.3925,5.5227
3399_2647,7.1859,6.9727,6.8889,6.2531,6.1025,6.0383
339_813,5.3076,5.1555,5.2312,5.4937,5.1832,5.2336
33_201,5.3014,5.2196,5.2527,5.3244,5.3234,5.2955
3400_822,7.0541,6.8111,6.7250,6.2350,6.0910,6.0391
3401_1281,4.7975,4.8147,4.9244,5.0775,4.9541,4.9176
3402_1473,3.9498,3.9217,3.4964,3.9142,3.8569,3.7946
3403_927,4.3992,4.5204,4.5948,4.5395,4.8162,4.6068
3404_666,6.2808,6.0855,6.0752,6.7616,6.4216,6.4047
3405_687,9.4365,9.1430,9.1188,9.0623,9.1486,9.1928
3406_23,7.5845,7.4241,7.2723,6.9656,6.8930,6.8550
3407_276,8.3732,7.9423,7.9172,7.5276,7.5618,7.8235
3408_1234,5.4650,5.7171,5.6233,5.2295,5.5042,5.4755
3409_570,6.2250,6.4690,6.3888,6.4084,6.4596,6.4192
340_833,5.3002,5.0077,4.8980,5.1340,5.0078,5.1381
3410_1643,6.6045,6.6021,6.4849,6.6023,6.6394,6.6230
3411_444,5.8743,5.9910,5.9841,6.2558,6.2006,6.2218
3412_997,6.5861,6.6412,6.5035,6.7255,6.6493,6.7134
3413_82,9.4792,9.1839,9.3775,9.2353,9.1808,9.3064
3414_181,7.2044,7.2850,7.1953,7.7986,7.8824,7.8895
3415_973,6.2407,6.1584,6.1087,6.9434,6.7032,6.6369
3416_381,6.6064,6.8058,6.6685,7.5168,7.6097,7.6519
3417_181,4.5271,4.2671,4.2234,4.5358,4.2722,4.5739
3419_158,5.8948,5.9414,5.8433,5.1575,5.2608,5.2619
341_443,4.3768,4.4203,4.3442,4.2156,4.2699,4.3450
3420_366,3.7340,3.6794,3.5654,3.8171,3.6058,3.6952
3421_442,4.4432,4.5381,4.4915,4.1489,4.0072,3.9449
3422_88,5.6486,5.6327,5.7618,4.9488,4.8064,4.8040
3423_26,7.0657,6.8104,6.9706,6.2630,6.2215,6.2338
3424_248,5.1306,5.0475,4.8905,4.9301,4.8018,4.9712
3425_458,3.9108,4.0095,3.7196,3.5553,3.7520,3.8952
3426_1113,5.9331,5.5640,5.6505,5.9250,5.7573,5.9868
3427_2741,4.3665,4.5434,4.2910,4.6542,4.4429,4.6109
3428_425,5.2257,5.5343,5.4785,5.1528,5.0930,5.0635
3429_288,6.0969,6.4749,6.5338,6.0123,6.0238,5.9872
342_643,3.9968,3.7830,3.4214,3.7562,3.7119,3.7841
3430_1323,4.3424,4.3874,4.2199,4.3078,4.1434,4.1672
3431_1323,4.8208,4.7249,4.7768,4.7631,4.7560,4.7410
3432_1345,5.3807,5.5549,5.3431,5.6220,5.5064,5.4918
3433_454,5.3234,5.3748,5.4027,5.3288,5.5010,5.5860
3434_585,5.8952,6.0134,6.0655,6.2284,6.2020,6.1878
3435_710,6.0108,6.0605,5.9406,6.1473,6.0649,6.0527
3436_934,8.1280,8.3167,8.1271,8.3932,8.1899,8.2401
3437_1752,4.9624,5.4807,5.1723,4.8459,4.8530,4.7412
3438_523,6.3535,6.9829,6.5782,6.3959,6.6240,6.4192
3439_546,7.4588,7.4183,7.2973,7.1223,6.9882,6.9793
343_911,5.8760,5.7733,5.6174,5.5541,5.5278,5.4499
3440_1306,8.4756,8.5122,8.4682,8.4346,8.4882,8.4449
3441_982,6.5743,6.4253,6.2399,6.9601,6.8145,6.8609
3442_1695,6.7058,6.6254,6.3502,6.7644,6.6671,6.6822
3443_2960,6.3868,6.5298,6.1716,5.7860,5.9170,5.8004
3444_1039,4.7689,4.9784,4.7431,4.7343,4.9204,4.7220
3445_1697,5.3852,5.2023,5.1622,5.2497,5.3864,5.3640
3446_2336,5.3869,5.5656,5.4003,5.3606,5.5575,5.5713
3447_439,5.3490,5.7062,5.5342,5.9374,5.8292,5.8169
3448_26,7.9845,8.4178,8.1908,8.0841,8.2226,8.1559
3449_1312,6.9066,6.8391,6.7472,7.0141,6.8195,6.8613
344_819,5.1135,5.1675,4.9805,5.1510,4.9335,4.8685
3450_29,6.4012,6.3260,6.3009,6.6474,6.4357,6.3299
3451_1460,6.0237,6.1152,6.0116,6.0449,6.1241,6.0829
3452_27,6.4577,5.7596,6.0159,5.5056,5.6307,5.5502
3453_1227,6.9497,7.0006,6.9689,7.1470,7.2249,7.1068
3454_824,7.0465,6.6333,6.6303,6.8672,6.6635,6.7799
3455_757,6.8518,6.6705,6.6249,6.5555,6.4449,6.4670
3456_691,7.5921,7.4880,7.3710,7.0544,7.0148,6.9307
3457_936,7.5194,7.3979,7.2878,7.0886,6.9906,6.9675
3458_1560,10.4573,10.3595,10.1949,9.9698,9.8989,9.8281
3459_1302,7.2397,6.9916,6.8781,7.2258,7.1345,7.1271
345_292,7.8574,7.9467,7.8275,7.9207,7.9592,7.8546
3460_877,5.7743,5.8348,5.8017,5.5983,5.9227,5.8120
3461_457,4.9604,4.7066,4.7982,4.7421,4.5877,4.6531
3462_519,7.6471,7.6471,7.6340,7.2825,7.2252,7.2152
3463_327,6.5218,6.5787,6.4665,6.3275,6.1957,6.2787
3464_2128,6.6340,6.8608,6.6804,6.5604,6.6434,6.6210
3465_142,5.8755,5.8787,5.8739,6.4064,6.3194,6.3415
3466_762,6.5458,6.5111,6.5346,6.8180,6.6828,6.7707
3467_211,8.6933,8.6503,8.6387,8.3974,8.3596,8.2839
3468_78,6.5492,6.4867,6.4798,5.4171,5.3122,5.2460
3469_43,9.1344,9.3217,9.1855,9.9758,9.8212,9.8861
346_570,6.9561,7.1324,7.0176,7.3819,7.3243,7.2830
3470_3,4.1524,4.0824,4.2530,4.1960,4.5022,4.4687
3471_81,3.7501,4.2491,4.3741,2.8800,4.6821,4.6384
3472_255,6.2739,6.4360,6.4280,6.0382,6.0954,6.0788
3473_451,4.1305,4.4486,4.2370,4.2944,4.2611,4.2347
3474_1937,8.0980,8.1759,8.2191,8.5628,8.7015,8.8289
3475_266,7.8892,7.6849,7.6695,7.6958,7.5666,7.5262
3476_26,5.6125,5.7755,5.6957,5.5357,5.5565,5.5992
3477_815,4.5057,4.7795,4.6412,4.7249,4.5914,4.4606
3478_321,4.7025,4.5518,4.6472,4.4966,4.6415,4.6576
3479_80,4.9465,5.3017,5.2785,4.3884,4.4182,4.3722
347_996,7.3437,7.2663,7.2881,7.5435,7.4546,7.4390
3480_786,5.2556,5.1291,5.0472,5.1378,5.1885,5.2014
3481_1244,5.5023,5.3454,5.4005,5.2364,5.2411,5.2566
3482_948,3.9956,4.2030,4.0711,4.1010,4.0202,4.1533
3483_1423,4.3998,4.4722,4.5050,4.4863,4.7109,4.2434
3484_922,4.9073,4.8218,4.7815,4.9288,4.7935,4.8286
3485_1035,5.1082,5.3257,5.1377,5.2962,5.1721,5.0579
3486_689,6.2632,6.6474,6.6017,7.0306,6.9854,7.0649
3487_1794,4.7757,4.8977,4.7088,4.9033,4.9476,4.8156
3488_935,7.6250,7.6124,7.5327,7.9484,7.6618,7.6745
3489_23,7.3236,6.9858,6.9884,6.5949,6.6220,6.6170
348_160,6.6106,6.5337,6.3235,6.6356,6.6687,6.6061
3490_657,7.6864,7.9506,7.9718,7.4833,7.4563,7.4647
3491_682,4.7038,4.5594,4.5358,4.7168,4.6213,4.5103
3492_187,4.4818,4.5108,4.5875,4.4854,4.6874,4.5696
3493_142,4.2698,3.8438,4.0782,4.2387,4.1814,4.2780
3494_1174,5.7735,5.7683,5.6666,6.2191,5.8600,5.8204
3495_654,4.5785,4.4086,4.4887,4.5655,4.6517,4.6866
3496_1049,4.7351,4.6416,4.6150,4.7119,4.8030,4.7636
3497_310,4.2577,4.5362,4.3762,4.4027,4.4751,4.3199
3498_575,4.4653,4.4985,4.4284,4.3865,4.5789,4.5588
3499_557,4.8936,4.8358,4.7762,4.7905,4.9146,4.8920
349_669,4.8280,5.0855,4.9046,4.7314,4.7896,4.8443
34_568,4.9184,4.8220,4.9592,4.8370,5.1008,5.1757
3500_13,5.0001,5.3808,5.1988,5.3519,5.3221,5.1673
3501_125,4.5598,4.0557,4.0833,4.5846,4.1822,4.3456
3502_519,5.4988,5.6103,5.6707,5.0354,5.7189,5.3932
3503_490,5.2480,5.3502,5.3742,5.4189,5.5079,5.4898
3504_835,4.4566,4.4351,4.3629,4.4564,4.3595,4.4477
3505_146,4.3966,4.6253,4.4210,4.4510,4.2611,4.1933
3506_1153,4.5057,4.6482,4.3765,4.3036,4.3852,4.2902
3507_567,4.5575,4.1601,4.0143,4.6777,4.1695,4.1844
3508_1269,6.5269,6.2849,6.1034,6.5577,6.4153,6.3308
3509_1347,7.3707,7.4630,7.3445,7.3675,7.4531,7.4735
350_633,4.6094,4.8197,4.7994,4.5953,4.7940,4.6097
3510_462,6.7586,6.8486,6.7672,6.5835,6.4890,6.4928
3511_3707,4.1585,4.2330,3.9718,3.8572,4.0525,3.8428
3512_730,6.7402,6.7259,6.5709,6.7020,6.7480,6.7597
3513_570,4.3776,4.1314,4.1379,4.3116,4.2243,4.1666
3514_259,4.8909,4.2416,4.3577,4.7920,4.3157,4.2973
3515_47,4.8829,5.0516,5.0692,4.9755,5.1583,5.1878
3516_116,4.7609,4.2750,4.3336,4.3542,4.4105,4.3852
3517_19,4.3245,4.2011,4.1655,4.1688,4.0849,4.1752
3518_100,4.0091,3.7226,4.0348,3.5453,4.0624,4.2286
3519_811,5.4578,5.4744,5.4428,5.1323,5.3423,5.3082
3520_153,5.3745,5.5288,5.5054,4.7999,5.4508,5.1027
3521_1475,6.2711,6.3269,6.1276,6.6702,6.4694,6.5292
3522_748,7.9062,8.1127,8.0629,8.0776,8.0834,7.9996
3523_516,6.7194,6.7283,6.6541,6.8071,6.6516,6.6304
3524_21,7.4725,7.2409,7.2331,7.7320,7.5868,7.5234
3525_318,6.1855,6.2109,6.2649,6.4609,6.3727,6.5287
3526_1412,6.0011,6.1643,5.8673,5.8793,5.7125,5.7723
3527_581,5.2234,5.1892,5.1187,5.4072,4.9778,4.8627
3528_919,6.2732,6.6497,6.4117,6.3194,6.1655,6.1777
3529_146,5.8186,5.8644,5.6923,6.2248,6.1068,5.9805
352_779,6.3562,6.3754,6.4480,6.5116,6.3788,6.4078
3530_753,7.9174,8.1894,7.9375,8.4507,8.3806,8.2885
3531_448,7.0010,7.0781,7.0051,7.3009,7.1936,7.1752
3532_303,8.7314,8.5157,8.4713,8.6774,8.4145,8.3541
3533_25,7.6269,7.3774,7.3443,7.5492,7.3040,7.2634
3534_191,8.5124,8.6192,8.4688,8.6844,8.5520,8.5005
3535_1487,8.1233,8.0315,8.0548,8.2704,8.3532,8.4475
3536_445,7.7129,7.8702,7.8336,7.8522,7.6985,7.6150
3537_148,6.6360,6.5758,6.5613,6.8065,6.5567,6.4606
3538_867,4.2328,4.3571,4.3331,4.3670,4.3429,4.4031
3539_913,5.9708,5.8545,5.8589,6.1944,6.0602,6.1612
353_1014,4.6521,4.7680,4.6641,4.5498,4.6023,4.4858
3540_601,5.6385,5.4215,5.3272,5.3646,5.3833,5.3162
3541_764,6.2018,6.4655,6.5643,6.8795,6.8232,6.8802
3542_478,8.4177,8.3702,8.3405,8.5482,8.4079,8.4251
3543_785,6.6727,6.8270,6.7182,6.7956,6.8344,6.7742
3544_696,6.8748,7.3785,7.2918,7.2575,7.4009,7.3637
3545_1110,7.5677,7.5418,7.7175,8.3213,8.2865,8.4074
3546_544,7.5387,7.3855,7.4595,7.4353,7.3484,7.3820
3547_476,7.3973,7.2736,7.3308,7.4110,7.2167,7.2064
3548_510,7.3896,7.2527,7.3537,7.3036,7.3677,7.4206
3549_493,7.8861,7.7357,7.8019,7.8150,7.6105,7.6735
354_395,4.1632,4.0719,4.0548,4.0817,3.9871,4.0461
3550_513,8.0089,7.9990,8.0203,7.9980,7.9378,7.9584
3551_744,7.4793,7.4378,7.5064,7.4437,7.3765,7.4483
3552_131,7.8281,7.9765,7.8842,7.8839,7.9389,8.0400
3553_480,7.6247,7.6730,7.6347,7.6694,7.5714,7.5368
3554_835,5.7126,5.7710,5.7061,5.8058,5.6744,5.7414
3555_682,7.1914,7.1521,7.1336,7.1623,6.9937,6.9751
3556_1002,6.5761,6.7429,6.6947,6.9163,6.9279,6.8967
3557_363,7.5131,7.5831,7.5669,7.8046,7.7838,7.7797
3558_574,6.8636,6.9552,6.9087,7.0074,7.3012,7.2987
3559_53,9.7529,9.5896,9.6040,10.0793,10.0629,10.0807
355_427,4.7051,4.5620,4.4312,4.5423,4.6597,4.5814
3560_99,8.5971,8.6563,8.7264,8.6474,8.9343,9.1246
3561_582,9.2781,9.1218,9.2152,9.0801,9.0289,9.0131
